,id,index
2633,Q40993,2633
2634,Q7820393,2634
2635,Q2129,2635
2636,Q49126,2636
2637,Q43144,2637
2638,Q1265214,2638
2639,Q5589801,2639
2640,Q645072,2640
2641,Q6212629,2641
2642,Q7288345,2642
2643,Q15633579,2643
2644,Q1079382,2644
2645,Q1187405,2645
2646,Q1330668,2646
2647,Q1915491,2647
2648,Q4743750,2648
2649,Q1751429,2649
2650,Q29641579,2650
2651,Q6182718,2651
2652,Q308966,2652
2653,Q1137234,2653
2654,Q14950994,2654
2655,Q858430,2655
2656,Q7613160,2656
2657,Q24384,2657
2658,Q5889160,2658
2659,Q17060160,2659
2660,Q610120,2660
2661,Q7102700,2661
2662,Q6471331,2662
2663,Q7963571,2663
2664,Q3459747,2664
2665,Q606930,2665
2666,Q7442079,2666
2667,Q23334,2667
2668,Q425265,2668
2669,Q3596,2669
2670,Q2666591,2670
2671,Q7316836,2671
2672,Q2335420,2672
2673,Q3355059,2673
2674,Q5333357,2674
2675,Q2076221,2675
2676,Q7953134,2676
2677,Q10686,2677
2678,Q359495,2678
2679,Q4653502,2679
2680,Q332448,2680
2681,Q12206,2681
2682,Q1211586,2682
2683,Q24525583,2683
2684,Q6918171,2684
2685,Q1136,2685
2686,Q63315506,2686
2687,Q189698,2687
2688,Q8853,2688
2689,Q172741,2689
2690,Q28249,2690
2691,Q1211248,2691
2692,Q2902384,2692
2693,Q54103417,2693
2694,Q2943780,2694
2695,Q1034449,2695
2696,Q5170181,2696
2697,Q1122504,2697
2698,Q738356,2698
2699,Q49700963,2699
2700,Q332474,2700
2701,Q315796,2701
2702,Q180072,2702
2703,Q645525,2703
2704,Q128133,2704
2705,Q929508,2705
2706,Q7785792,2706
2707,Q331401,2707
2708,Q11668,2708
2709,Q1280022,2709
2710,Q21086634,2710
2711,Q47423,2711
2712,Q41984,2712
2713,Q4446152,2713
2714,Q55614905,2714
2715,Q317209,2715
2716,Q121507,2716
2717,Q594227,2717
2718,Q40325,2718
2719,Q465811,2719
2720,Q592576,2720
2721,Q31545131,2721
2722,Q16236139,2722
2723,Q5483582,2723
2724,Q29469795,2724
2725,Q1770490,2725
2726,Q5361801,2726
2727,Q653189,2727
2728,Q5589725,2728
2729,Q5605224,2729
2730,Q16559,2730
2731,Q230739,2731
2732,Q25303233,2732
2733,Q649,2733
2734,Q30637514,2734
2735,Q212991,2735
2736,Q4047174,2736
2737,Q8663,2737
2738,Q8740,2738
2739,Q30625645,2739
2740,Q3112728,2740
2741,Q3530251,2741
2742,Q260042,2742
2743,Q41451077,2743
2744,Q6332143,2744
2745,Q1891156,2745
2746,Q651051,2746
2747,Q1068278,2747
2748,Q1033016,2748
2749,Q208450,2749
2750,Q52985750,2750
2751,Q475000,2751
2752,Q6597183,2752
2753,Q9916,2753
2754,Q50345083,2754
2755,Q3079152,2755
2756,Q3056293,2756
2757,Q318471,2757
2758,Q2334719,2758
2759,Q4678990,2759
2760,Q309941,2760
2761,Q2759523,2761
2762,Q298685,2762
2763,Q46,2763
2764,Q455573,2764
2765,Q155629,2765
2766,Q483046,2766
2767,Q12404065,2767
2768,Q7567226,2768
2769,Q234453,2769
2770,Q5160981,2770
2771,Q3480437,2771
2772,Q836,2772
2773,Q7801,2773
2774,Q1005,2774
2775,Q47543,2775
2776,Q38111,2776
2777,Q5944264,2777
2778,Q15094181,2778
2779,Q494244,2779
2780,Q754197,2780
2781,Q483379,2781
2782,Q29583,2782
2783,Q43259,2783
2784,Q1987589,2784
2785,Q232812,2785
2786,Q209282,2786
2787,Q44329,2787
2788,Q2094335,2788
2789,Q22252025,2789
2790,Q17008007,2790
2791,Q22003338,2791
2792,Q2947411,2792
2793,Q16226579,2793
2794,Q3683058,2794
2795,Q56669231,2795
2796,Q25859,2796
2797,Q215057,2797
2798,Q613729,2798
2799,Q1029968,2799
2800,Q922169,2800
2801,Q451695,2801
2802,Q192314,2802
2803,Q1316624,2803
2804,Q592231,2804
2805,Q1360147,2805
2806,Q14537,2806
2807,Q23276,2807
2808,Q83440,2808
2809,Q19754079,2809
2810,Q485240,2810
2811,Q1153003,2811
2812,Q7834628,2812
2813,Q696376,2813
2814,Q17081442,2814
2815,Q20487191,2815
2816,Q650855,2816
2817,Q6063925,2817
2818,Q132952,2818
2819,Q618352,2819
2820,Q329891,2820
2821,Q1621811,2821
2822,Q193639,2822
2823,Q7098673,2823
2824,Q1906701,2824
2825,Q5233672,2825
2826,Q7441250,2826
2827,Q7811427,2827
2828,Q1378329,2828
2829,Q744448,2829
2830,Q10304982,2830
2831,Q184478,2831
2832,Q906754,2832
2833,Q21462723,2833
2834,Q829548,2834
2835,Q185000,2835
2836,Q3077088,2836
2837,Q1019,2837
2838,Q49542,2838
2839,Q19587859,2839
2840,Q3521457,2840
2841,Q2428509,2841
2842,Q169082,2842
2843,Q3224,2843
2844,Q5233344,2844
2845,Q28456220,2845
2846,Q1642768,2846
2847,Q33659,2847
2848,Q129817,2848
2849,Q1017324,2849
2850,Q513960,2850
2851,Q1354181,2851
2852,Q7613386,2852
2853,Q7437037,2853
2854,Q2079395,2854
2855,Q30323573,2855
2856,Q2981,2856
2857,Q316997,2857
2858,Q216221,2858
2859,Q1048314,2859
2860,Q248710,2860
2861,Q94831,2861
2862,Q33190271,2862
2863,Q17374096,2863
2864,Q700386,2864
2865,Q218295,2865
2866,Q1791716,2866
2867,Q6934,2867
2868,Q2577002,2868
2869,Q1188211,2869
2870,Q750,2870
2871,Q6046657,2871
2872,Q42410,2872
2873,Q1491,2873
2874,Q966906,2874
2875,Q373548,2875
2876,Q813018,2876
2877,Q18010946,2877
2878,Q2796,2878
2879,Q13361286,2879
2880,Q5014725,2880
2881,Q47128,2881
2882,Q1144849,2882
2883,Q129591,2883
2884,Q838984,2884
2885,Q801,2885
2886,Q58967,2886
2887,Q133118,2887
2888,Q918596,2888
2889,Q27631,2889
2890,Q235132,2890
2891,Q1077549,2891
2892,Q80938,2892
2893,Q4398745,2893
2894,Q47654,2894
2895,Q233085,2895
2896,Q15133865,2896
2897,Q201589,2897
2898,Q191045,2898
2899,Q3847454,2899
2900,Q7758231,2900
2901,Q125928,2901
2902,Q17198340,2902
2903,Q19788937,2903
2904,Q2658266,2904
2905,Q7759597,2905
2906,Q7331549,2906
2907,Q14834367,2907
2908,Q5440396,2908
2909,Q32674891,2909
2910,Q39442,2910
2911,Q207826,2911
2912,Q16986373,2912
2913,Q160009,2913
2914,Q37459,2914
2915,Q20744974,2915
2916,Q46118,2916
2917,Q315547,2917
2918,Q50410954,2918
2919,Q828689,2919
2920,Q185142,2920
2921,Q318503,2921
2922,Q60519420,2922
2923,Q4758911,2923
2924,Q970153,2924
2925,Q1968496,2925
2926,Q138901,2926
2927,Q332720,2927
2928,Q213332,2928
2929,Q15174,2929
2930,Q19877770,2930
2931,Q499767,2931
2932,Q138089,2932
2933,Q4022139,2933
2934,Q960371,2934
2935,Q22673974,2935
2936,Q2614593,2936
2937,Q170649,2937
2938,Q1640877,2938
2939,Q464271,2939
2940,Q3371760,2940
2941,Q7795,2941
2942,Q22005867,2942
2943,Q23541220,2943
2944,Q919197,2944
2945,Q316243,2945
2946,Q2121249,2946
2947,Q3409,2947
2948,Q13973,2948
2949,Q1112656,2949
2950,Q352093,2950
2951,Q241254,2951
2952,Q432105,2952
2953,Q348618,2953
2954,Q162990,2954
2955,Q51557538,2955
2956,Q311515,2956
2957,Q3466996,2957
2958,Q6122061,2958
2959,Q41,2959
2960,Q7021239,2960
2961,Q4955845,2961
2962,Q11523819,2962
2963,Q7768,2963
2964,Q1906840,2964
2965,Q1467001,2965
2966,Q220901,2966
2967,Q122614,2967
2968,Q15306031,2968
2969,Q3840847,2969
2970,Q38778615,2970
2971,Q1630448,2971
2972,Q9588,2972
2973,Q42912909,2973
2974,Q61779085,2974
2975,Q973121,2975
2976,Q180950,2976
2977,Q137341,2977
2978,Q18616095,2978
2979,Q18616043,2979
2980,Q60744577,2980
2981,Q3996172,2981
2982,Q124179,2982
2983,Q339256,2983
2984,Q1524,2984
2985,Q31519,2985
2986,Q168426,2986
2987,Q1398002,2987
2988,Q2964885,2988
2989,Q2034653,2989
2990,Q196560,2990
2991,Q1934684,2991
2992,Q79925,2992
2993,Q5476534,2993
2994,Q161337,2994
2995,Q659886,2995
2996,Q716316,2996
2997,Q20540520,2997
2998,Q12058834,2998
2999,Q3351350,2999
3000,Q452532,3000
3001,Q26844,3001
3002,Q1087213,3002
3003,Q3282637,3003
3004,Q15568,3004
3005,Q195760,3005
3006,Q4818607,3006
3007,Q123849,3007
3008,Q29043438,3008
3009,Q161376,3009
3010,Q517467,3010
3011,Q23443,3011
3012,Q3080194,3012
3013,Q607,3013
3014,Q2899221,3014
3015,Q48791055,3015
3016,Q18149251,3016
3017,Q7896324,3017
3018,Q40464,3018
3019,Q484523,3019
3020,Q20051697,3020
3021,Q15863482,3021
3022,Q596643,3022
3023,Q920037,3023
3024,Q629269,3024
3025,Q967265,3025
3026,Q18637137,3026
3027,Q428661,3027
3028,Q19867977,3028
3029,Q193701,3029
3030,Q8683,3030
3031,Q4791842,3031
3032,Q5066308,3032
3033,Q7414486,3033
3034,Q3375384,3034
3035,Q79883,3035
3036,Q6868253,3036
3037,Q7117292,3037
3038,Q1072186,3038
3039,Q156389,3039
3040,Q4805451,3040
3041,Q1137021,3041
3042,Q705844,3042
3043,Q971195,3043
3044,Q11424,3044
3045,Q7923613,3045
3046,Q1262052,3046
3047,Q5221979,3047
3048,Q953554,3048
3049,Q921041,3049
3050,Q1359568,3050
3051,Q4158493,3051
3052,Q1139801,3052
3053,Q7653546,3053
3054,Q168992,3054
3055,Q374740,3055
3056,Q47009940,3056
3057,Q4491,3057
3058,Q16751753,3058
3059,Q5105,3059
3060,Q554560,3060
3061,Q156080,3061
3062,Q170217,3062
3063,Q6099845,3063
3064,Q2504643,3064
3065,Q5440529,3065
3066,Q505619,3066
3067,Q16729645,3067
3068,Q7681667,3068
3069,Q501758,3069
3070,Q786878,3070
3071,Q630866,3071
3072,Q183439,3072
3073,Q42982,3073
3074,Q2590440,3074
3075,Q48725304,3075
3076,Q7759596,3076
3077,Q6812710,3077
3078,Q455803,3078
3079,Q5449967,3079
3080,Q5593,3080
3081,Q36687,3081
3082,Q983540,3082
3083,Q331454,3083
3084,Q7632586,3084
3085,Q465130,3085
3086,Q142636,3086
3087,Q4193709,3087
3088,Q29033668,3088
3089,Q2180911,3089
3090,Q152208,3090
3091,Q2381771,3091
3092,Q15787,3092
3093,Q55497653,3093
3094,Q79580,3094
3095,Q3403879,3095
3096,Q127091,3096
3097,Q52418,3097
3098,Q2869377,3098
3099,Q1671852,3099
3100,Q5225979,3100
3101,Q5917,3101
3102,Q16197594,3102
3103,Q8003847,3103
3104,Q5086,3104
3105,Q373567,3105
3106,Q9202,3106
3107,Q2645636,3107
3108,Q19767716,3108
3109,Q1764694,3109
3110,Q847115,3110
3111,Q855700,3111
3112,Q2913791,3112
3113,Q1047264,3113
3114,Q187093,3114
3115,Q918254,3115
3116,Q12585,3116
3117,Q3719,3117
3118,Q1062531,3118
3119,Q221626,3119
3120,Q61244130,3120
3121,Q601669,3121
3122,Q37550,3122
3123,Q10566,3123
3124,Q24190322,3124
3125,Q154055,3125
3126,Q877332,3126
3127,Q56274705,3127
3128,Q684145,3128
3129,Q28993,3129
3130,Q7700055,3130
3131,Q3298359,3131
3132,Q55715275,3132
3133,Q327238,3133
3134,Q50379287,3134
3135,Q18704999,3135
3136,Q21620665,3136
3137,Q16987271,3137
3138,Q1319610,3138
3139,Q585521,3139
3140,Q773853,3140
3141,Q189603,3141
3142,Q104444,3142
3143,Q7830813,3143
3144,Q47164,3144
3145,Q27959455,3145
3146,Q27825886,3146
3147,Q105584,3147
3148,Q1136715,3148
3149,Q5574625,3149
3150,Q19873335,3150
3151,Q175621,3151
3152,Q181848,3152
3153,Q650807,3153
3154,Q240628,3154
3155,Q10390,3155
3156,Q519838,3156
3157,Q160120,3157
3158,Q712802,3158
3159,Q334204,3159
3160,Q6952794,3160
3161,Q679322,3161
3162,Q878,3162
3163,Q26883135,3163
3164,Q2608441,3164
3165,Q6766465,3165
3166,Q1763459,3166
3167,Q3130024,3167
3168,Q499681,3168
3169,Q17646620,3169
3170,Q7413724,3170
3171,Q170329,3171
3172,Q726413,3172
3173,Q460394,3173
3174,Q7791259,3174
3175,Q38216,3175
3176,Q695565,3176
3177,Q431944,3177
3178,Q5433004,3178
3179,Q1664842,3179
3180,Q6975149,3180
3181,Q984377,3181
3182,Q79784,3182
3183,Q26186522,3183
3184,Q420780,3184
3185,Q2528603,3185
3186,Q7314605,3186
3187,Q18639742,3187
3188,Q608527,3188
3189,Q1845,3189
3190,Q201927,3190
3191,Q620534,3191
3192,Q458517,3192
3193,Q125054,3193
3194,Q1433118,3194
3195,Q17143276,3195
3196,Q847596,3196
3197,Q4911497,3197
3198,Q267129,3198
3199,Q1332193,3199
3200,Q34424,3200
3201,Q8002987,3201
3202,Q7346529,3202
3203,Q1024426,3203
3204,Q38710617,3204
3205,Q6767270,3205
3206,Q633,3206
3207,Q6529728,3207
3208,Q437882,3208
3209,Q18161277,3209
3210,Q127552,3210
3211,Q242446,3211
3212,Q367466,3212
3213,Q167635,3213
3214,Q27963928,3214
3215,Q4401420,3215
3216,Q1299,3216
3217,Q2599,3217
3218,Q9682,3218
3219,Q258999,3219
3220,Q349391,3220
3221,Q7088045,3221
3222,Q1113804,3222
3223,Q274586,3223
3224,Q4628,3224
3225,Q339348,3225
3226,Q23517,3226
3227,Q1011547,3227
3228,Q7672191,3228
3229,Q7937736,3229
3230,Q49077,3230
3231,Q2371578,3231
3232,Q846224,3232
3233,Q47138769,3233
3234,Q1528435,3234
3235,Q3140359,3235
3236,Q7363602,3236
3237,Q464241,3237
3238,Q273080,3238
3239,Q131433,3239
3240,Q3525476,3240
3241,Q46607,3241
3242,Q43918160,3242
3243,Q11100,3243
3244,Q887117,3244
3245,Q2916202,3245
3246,Q23663332,3246
3247,Q595978,3247
3248,Q731862,3248
3249,Q173081,3249
3250,Q14435,3250
3251,Q15726959,3251
3252,Q465751,3252
3253,Q7884766,3253
3254,Q7537248,3254
3255,Q15407840,3255
3256,Q35339,3256
3257,Q35587,3257
3258,Q55606464,3258
3259,Q13560902,3259
3260,Q3743620,3260
3261,Q2845,3261
3262,Q7336105,3262
3263,Q311280,3263
3264,Q193643,3264
3265,Q152946,3265
3266,Q1328343,3266
3267,Q278846,3267
3268,Q7233641,3268
3269,Q908027,3269
3270,Q21534241,3270
3271,Q844,3271
3272,Q4547,3272
3273,Q8214024,3273
3274,Q20916608,3274
3275,Q1507,3275
3276,Q932289,3276
3277,Q1072616,3277
3278,Q6895044,3278
3279,Q3500519,3279
3280,Q1898583,3280
3281,Q989282,3281
3282,Q943091,3282
3283,Q23058524,3283
3284,Q6978448,3284
3285,Q796579,3285
3286,Q1141542,3286
3287,Q5314,3287
3288,Q1287696,3288
3289,Q1153571,3289
3290,Q1420,3290
3291,Q217199,3291
3292,Q1637912,3292
3293,Q336641,3293
3294,Q66485,3294
3295,Q2723395,3295
3296,Q37320664,3296
3297,Q6473221,3297
3298,Q995255,3298
3299,Q35637,3299
3300,Q129910,3300
3301,Q459409,3301
3302,Q7889639,3302
3303,Q797819,3303
3304,Q379689,3304
3305,Q12812333,3305
3306,Q940215,3306
3307,Q846301,3307
3308,Q695829,3308
3309,Q60744579,3309
3310,Q322787,3310
3311,Q173265,3311
3312,Q3113415,3312
3313,Q46896,3313
3314,Q204357,3314
3315,Q18543,3315
3316,Q2579741,3316
3317,Q214,3317
3318,Q181802,3318
3319,Q4921794,3319
3320,Q159334,3320
3321,Q2465220,3321
3322,Q27996060,3322
3323,Q4960434,3323
3324,Q2044143,3324
3325,Q484000,3325
3326,Q871329,3326
3327,Q5506230,3327
3328,Q1406,3328
3329,Q465511,3329
3330,Q166419,3330
3331,Q7009501,3331
3332,Q743162,3332
3333,Q56860229,3333
3334,Q18110121,3334
3335,Q2105413,3335
3336,Q18357570,3336
3337,Q23337,3337
3338,Q7883241,3338
3339,Q131207,3339
3340,Q2972711,3340
3341,Q6986519,3341
3342,Q1425378,3342
3343,Q21622122,3343
3344,Q6974601,3344
3345,Q4379869,3345
3346,Q913861,3346
3347,Q19957351,3347
3348,Q1425063,3348
3349,Q1141173,3349
3350,Q3813763,3350
3351,Q147235,3351
3352,Q1337212,3352
3353,Q7257343,3353
3354,Q42220448,3354
3355,Q439939,3355
3356,Q313107,3356
3357,Q223977,3357
3358,Q18389496,3358
3359,Q42761,3359
3360,Q7054482,3360
3361,Q22237,3361
3362,Q6392428,3362
3363,Q5070058,3363
3364,Q629973,3364
3365,Q5329936,3365
3366,Q601776,3366
3367,Q592524,3367
3368,Q2165474,3368
3369,Q5570514,3369
3370,Q1808977,3370
3371,Q753943,3371
3372,Q545449,3372
3373,Q1249453,3373
3374,Q1336942,3374
3375,Q7065665,3375
3376,Q17018750,3376
3377,Q7164674,3377
3378,Q7426675,3378
3379,Q5428,3379
3380,Q25267,3380
3381,Q18022139,3381
3382,Q912370,3382
3383,Q1855840,3383
3384,Q3406489,3384
3385,Q7314658,3385
3386,Q31063,3386
3387,Q51552,3387
3388,Q142348,3388
3389,Q4855501,3389
3390,Q528145,3390
3391,Q442202,3391
3392,Q61793845,3392
3393,Q934,3393
3394,Q7728691,3394
3395,Q309350,3395
3396,Q16738674,3396
3397,Q23058648,3397
3398,Q1198553,3398
3399,Q307012,3399
3400,Q39760,3400
3401,Q38799,3401
3402,Q48954,3402
3403,Q49261,3403
3404,Q3191480,3404
3405,Q3191538,3405
3406,Q724186,3406
3407,Q328840,3407
3408,Q489921,3408
3409,Q1395374,3409
3410,Q1234324,3410
3411,Q18151617,3411
3412,Q717,3412
3413,Q5838,3413
3414,Q234343,3414
3415,Q212518,3415
3416,Q162555,3416
3417,Q501170,3417
3418,Q29453265,3418
3419,Q1501315,3419
3420,Q189021,3420
3421,Q5193258,3421
3422,Q1362323,3422
3423,Q1052281,3423
3424,Q244611,3424
3425,Q5186058,3425
3426,Q270286,3426
3427,Q391161,3427
3428,Q357183,3428
3429,Q24285605,3429
3430,Q39473,3430
3431,Q79202,3431
3432,Q2924461,3432
3433,Q2783855,3433
3434,Q5446786,3434
3435,Q13909,3435
3436,Q1131462,3436
3437,Q4720120,3437
3438,Q1192980,3438
3439,Q1514249,3439
3440,Q3051017,3440
3441,Q561852,3441
3442,Q314712,3442
3443,Q215777,3443
3444,Q3910,3444
3445,Q19961237,3445
3446,Q93200,3446
3447,Q229169,3447
3448,Q5096304,3448
3449,Q49079,3449
3450,Q28964312,3450
3451,Q14169302,3451
3452,Q22095405,3452
3453,Q7427227,3453
3454,Q181185,3454
3455,Q39561,3455
3456,Q7427228,3456
3457,Q12342994,3457
3458,Q7205279,3458
3459,Q184627,3459
3460,Q189547,3460
3461,Q484827,3461
3462,Q746968,3462
3463,Q734271,3463
3464,Q46422,3464
3465,Q3995023,3465
3466,Q50425487,3466
3467,Q334526,3467
3468,Q459016,3468
3469,Q117488,3469
3470,Q732063,3470
3471,Q41323,3471
3472,Q492318,3472
3473,Q1521725,3473
3474,Q4356161,3474
3475,Q1057736,3475
3476,Q3018729,3476
3477,Q49221,3477
3478,Q24204,3478
3479,Q846421,3479
3480,Q627827,3480
3481,Q5667394,3481
3482,Q503176,3482
3483,Q659096,3483
3484,Q39,3484
3485,Q7184,3485
3486,Q106158,3486
3487,Q145806,3487
3488,Q2743297,3488
3489,Q280658,3489
3490,Q13977,3490
3491,Q15109662,3491
3492,Q327634,3492
3493,Q301965,3493
3494,Q849891,3494
3495,Q1479693,3495
3496,Q202466,3496
3497,Q1150423,3497
3498,Q2090117,3498
3499,Q47287,3499
3500,Q6781300,3500
3501,Q165745,3501
3502,Q80042,3502
3503,Q368215,3503
3504,Q11379765,3504
3505,Q19770,3505
3506,Q3052772,3506
3507,Q191954,3507
3508,Q7901652,3508
3509,Q1359454,3509
3510,Q43194,3510
3511,Q12013,3511
3512,Q281558,3512
3513,Q33709,3513
3514,Q2271796,3514
3515,Q4679729,3515
3516,Q970272,3516
3517,Q1548628,3517
3518,Q6789115,3518
3519,Q94235,3519
3520,Q19878831,3520
3521,Q839080,3521
3522,Q16980657,3522
3523,Q805858,3523
3524,Q7950963,3524
3525,Q4171772,3525
3526,Q434909,3526
3527,Q1744,3527
3528,Q3626966,3528
3529,Q848629,3529
3530,Q946499,3530
3531,Q5094379,3531
3532,Q1431781,3532
3533,Q684740,3533
3534,Q4835021,3534
3535,Q26084484,3535
3536,Q24976,3536
3537,Q21066626,3537
3538,Q7691577,3538
3539,Q213660,3539
3540,Q18062568,3540
3541,Q48461,3541
3542,Q23548,3542
3543,Q339,3543
3544,Q27926052,3544
3545,Q55638110,3545
3546,Q843862,3546
3547,Q2542485,3547
3548,Q112403,3548
3549,Q7585305,3549
3550,Q833202,3550
3551,Q1064994,3551
3552,Q577698,3552
3553,Q2364111,3553
3554,Q575937,3554
3555,Q26211360,3555
3556,Q216344,3556
3557,Q2735001,3557
3558,Q6225531,3558
3559,Q1785225,3559
3560,Q234773,3560
3561,Q237324,3561
3562,Q583268,3562
3563,Q795470,3563
3564,Q16242983,3564
3565,Q6540634,3565
3566,Q5329024,3566
3567,Q948,3567
3568,Q2631595,3568
3569,Q976983,3569
3570,Q1644904,3570
3571,Q50345105,3571
3572,Q22360,3572
3573,Q22279,3573
3574,Q37181,3574
3575,Q5176750,3575
3576,Q48770583,3576
3577,Q43203,3577
3578,Q170497,3578
3579,Q180402,3579
3580,Q18,3580
3581,Q1629768,3581
3582,Q461761,3582
3583,Q1983893,3583
3584,Q15109862,3584
3585,Q125074,3585
3586,Q869095,3586
3587,Q844123,3587
3588,Q128738,3588
3589,Q1281924,3589
3590,Q664609,3590
3591,Q772345,3591
3592,Q41148,3592
3593,Q515161,3593
3594,Q642878,3594
3595,Q94,3595
3596,Q48493,3596
3597,Q721634,3597
3598,Q4839009,3598
3599,Q57703100,3599
3600,Q5336657,3600
3601,Q2132130,3601
3602,Q16878201,3602
3603,Q11399,3603
3604,Q805405,3604
3605,Q44140,3605
3606,Q26,3606
3607,Q7054478,3607
3608,Q335821,3608
3609,Q640388,3609
3610,Q79449,3610
3611,Q1803538,3611
3612,Q15630787,3612
3613,Q2757687,3613
3614,Q2698008,3614
3615,Q3528311,3615
3616,Q7150628,3616
3617,Q15679550,3617
3618,Q778282,3618
3619,Q483959,3619
3620,Q1925685,3620
3621,Q5665261,3621
3622,Q6303107,3622
3623,Q213380,3623
3624,Q1569886,3624
3625,Q5331055,3625
3626,Q1511387,3626
3627,Q24666789,3627
3628,Q569978,3628
3629,Q5318152,3629
3630,Q3127575,3630
3631,Q7565547,3631
3632,Q18631560,3632
3633,Q6817158,3633
3634,Q6172597,3634
3635,Q505549,3635
3636,Q1109433,3636
3637,Q913930,3637
3638,Q4766731,3638
3639,Q7619597,3639
3640,Q3759492,3640
3641,Q1140133,3641
3642,Q6970742,3642
3643,Q7574743,3643
3644,Q4632024,3644
3645,Q2130555,3645
3646,Q490441,3646
3647,Q62975,3647
3648,Q146673,3648
3649,Q1212587,3649
3650,Q311249,3650
3651,Q48890,3651
3652,Q14715866,3652
3653,Q5361908,3653
3654,Q762853,3654
3655,Q5284438,3655
3656,Q2981922,3656
3657,Q2483962,3657
3658,Q49179,3658
3659,Q1277756,3659
3660,Q27941549,3660
3661,Q193279,3661
3662,Q5151659,3662
3663,Q5703419,3663
3664,Q7947559,3664
3665,Q463640,3665
3666,Q1756813,3666
3667,Q7636429,3667
3668,Q321,3668
3669,Q22075101,3669
3670,Q11147,3670
3671,Q18511815,3671
3672,Q16203668,3672
3673,Q3313521,3673
3674,Q2149988,3674
3675,Q5044724,3675
3676,Q19665978,3676
3677,Q584290,3677
3678,Q852638,3678
3679,Q21590660,3679
3680,Q1137062,3680
3681,Q3145309,3681
3682,Q2438391,3682
3683,Q6382270,3683
3684,Q8731,3684
3685,Q51685,3685
3686,Q3787422,3686
3687,Q1576973,3687
3688,Q988947,3688
3689,Q117907,3689
3690,Q846,3690
3691,Q1323789,3691
3692,Q202237,3692
3693,Q1520453,3693
3694,Q270222,3694
3695,Q239928,3695
3696,Q16566940,3696
3697,Q634857,3697
3698,Q929985,3698
3699,Q1030329,3699
3700,Q1064440,3700
3701,Q969772,3701
3702,Q4773350,3702
3703,Q5128468,3703
3704,Q1872496,3704
3705,Q1584299,3705
3706,Q275157,3706
3707,Q1929466,3707
3708,Q370321,3708
3709,Q229430,3709
3710,Q4345608,3710
3711,Q8458,3711
3712,Q327591,3712
3713,Q1625439,3713
3714,Q283207,3714
3715,Q21042825,3715
3716,Q397,3716
3717,Q254327,3717
3718,Q555436,3718
3719,Q2095,3719
3720,Q585962,3720
3721,Q464880,3721
3722,Q3009548,3722
3723,Q1018340,3723
3724,Q189489,3724
3725,Q4200953,3725
3726,Q5547419,3726
3727,Q5508419,3727
3728,Q164134,3728
3729,Q208425,3729
3730,Q22279773,3730
3731,Q708694,3731
3732,Q486296,3732
3733,Q17400785,3733
3734,Q205766,3734
3735,Q11209,3735
3736,Q558663,3736
3737,Q397447,3737
3738,Q38695,3738
3739,Q3858380,3739
3740,Q1137803,3740
3741,Q460173,3741
3742,Q14375933,3742
3743,Q669904,3743
3744,Q27022329,3744
3745,Q2915430,3745
3746,Q499092,3746
3747,Q954184,3747
3748,Q1536722,3748
3749,Q589099,3749
3750,Q1130516,3750
3751,Q327293,3751
3752,Q1837899,3752
3753,Q1072763,3753
3754,Q319771,3754
3755,Q967762,3755
3756,Q621096,3756
3757,Q1808946,3757
3758,Q1353938,3758
3759,Q275488,3759
3760,Q29514757,3760
3761,Q2508307,3761
3762,Q1661524,3762
3763,Q6789172,3763
3764,Q6982660,3764
3765,Q847043,3765
3766,Q4896742,3766
3767,Q584819,3767
3768,Q1799442,3768
3769,Q11669,3769
3770,Q3918332,3770
3771,Q10623215,3771
3772,Q486306,3772
3773,Q194428,3773
3774,Q1553816,3774
3775,Q965,3775
3776,Q189746,3776
3777,Q28778443,3777
3778,Q608190,3778
3779,Q12418,3779
3780,Q762,3780
3781,Q19675,3781
3782,Q6383801,3782
3783,Q975,3783
3784,Q6303561,3784
3785,Q34389,3785
3786,Q311241,3786
3787,Q823115,3787
3788,Q970203,3788
3789,Q28401695,3789
3790,Q187954,3790
3791,Q1010556,3791
3792,Q59497,3792
3793,Q360993,3793
